w1,w2,w3,count,support
N17,N39,N45,3,0.0024489795918367346
N17,N42,N45,3,0.0024489795918367346
N17,N43,N44,3,0.0024489795918367346
N18,N19,N39,3,0.0024489795918367346
N18,N20,N24,3,0.0024489795918367346
N18,N20,N25,3,0.0024489795918367346
N18,N20,N26,3,0.0024489795918367346
N18,N20,N30,3,0.0024489795918367346
N18,N20,N31,3,0.0024489795918367346
N18,N20,N32,3,0.0024489795918367346
N18,N20,N34,3,0.0024489795918367346
N18,N20,N36,3,0.0024489795918367346
N18,N20,N45,3,0.0024489795918367346
N18,N21,N23,3,0.0024489795918367346
N18,N21,N27,3,0.0024489795918367346
N18,N21,N35,3,0.0024489795918367346
N18,N21,N36,3,0.0024489795918367346
N18,N21,N37,3,0.0024489795918367346
N18,N21,N38,3,0.0024489795918367346
N18,N21,N44,3,0.0024489795918367346
N18,N22,N23,3,0.0024489795918367346
N18,N22,N38,3,0.0024489795918367346
N18,N22,N44,3,0.0024489795918367346
N18,N23,N26,3,0.0024489795918367346
N18,N23,N27,3,0.0024489795918367346
N18,N23,N32,3,0.0024489795918367346
N18,N23,N34,3,0.0024489795918367346
N18,N23,N39,3,0.0024489795918367346
N18,N24,N26,3,0.0024489795918367346
N18,N24,N29,3,0.0024489795918367346
N18,N24,N34,3,0.0024489795918367346
N18,N24,N39,3,0.0024489795918367346
N18,N24,N40,3,0.0024489795918367346
N18,N25,N31,3,0.0024489795918367346
N18,N26,N31,3,0.0024489795918367346
N18,N26,N34,3,0.0024489795918367346
N18,N26,N39,3,0.0024489795918367346
N18,N26,N40,3,0.0024489795918367346
N18,N27,N29,3,0.0024489795918367346
N18,N27,N40,3,0.0024489795918367346
N18,N28,N42,3,0.0024489795918367346
N18,N29,N32,3,0.0024489795918367346
N18,N29,N38,3,0.0024489795918367346
N18,N29,N39,3,0.0024489795918367346
N18,N29,N43,3,0.0024489795918367346
N18,N29,N44,3,0.0024489795918367346
N18,N30,N32,3,0.0024489795918367346
N18,N30,N38,3,0.0024489795918367346
N18,N30,N42,3,0.0024489795918367346
N18,N30,N43,3,0.0024489795918367346
N18,N31,N40,3,0.0024489795918367346
N18,N32,N33,3,0.0024489795918367346
N18,N32,N34,3,0.0024489795918367346
N18,N32,N37,3,0.0024489795918367346
N18,N32,N44,3,0.0024489795918367346
N18,N32,N45,3,0.0024489795918367346
N18,N33,N34,3,0.0024489795918367346
N18,N33,N45,3,0.0024489795918367346
N18,N34,N40,3,0.0024489795918367346
N18,N34,N44,3,0.0024489795918367346
N18,N34,N45,3,0.0024489795918367346
N18,N35,N39,3,0.0024489795918367346
N18,N35,N42,3,0.0024489795918367346
N18,N36,N39,3,0.0024489795918367346
N18,N37,N42,3,0.0024489795918367346
N18,N38,N43,3,0.0024489795918367346
N18,N38,N45,3,0.0024489795918367346
N18,N39,N43,3,0.0024489795918367346
N18,N39,N44,3,0.0024489795918367346
N18,N40,N45,3,0.0024489795918367346
N18,N44,N45,3,0.0024489795918367346
N19,N20,N24,3,0.0024489795918367346
N19,N20,N34,3,0.0024489795918367346
N19,N20,N41,3,0.0024489795918367346
N19,N21,N27,3,0.0024489795918367346
N19,N21,N33,3,0.0024489795918367346
N19,N21,N35,3,0.0024489795918367346
N19,N21,N44,3,0.0024489795918367346
N19,N22,N25,3,0.0024489795918367346
N19,N22,N40,3,0.0024489795918367346
N19,N22,N42,3,0.0024489795918367346
N19,N23,N24,3,0.0024489795918367346
N19,N23,N25,3,0.0024489795918367346
N19,N23,N37,3,0.0024489795918367346
N19,N24,N34,3,0.0024489795918367346
N19,N24,N39,3,0.0024489795918367346
N19,N24,N41,3,0.0024489795918367346
N19,N24,N44,3,0.0024489795918367346
N19,N24,N45,3,0.0024489795918367346
N19,N25,N26,3,0.0024489795918367346
N19,N25,N36,3,0.0024489795918367346
N19,N25,N37,3,0.0024489795918367346
N19,N25,N41,3,0.0024489795918367346
N19,N25,N43,3,0.0024489795918367346
N19,N26,N30,3,0.0024489795918367346
N19,N26,N43,3,0.0024489795918367346
N19,N26,N45,3,0.0024489795918367346
N19,N28,N32,3,0.0024489795918367346
N19,N28,N34,3,0.0024489795918367346
N19,N28,N41,3,0.0024489795918367346
N19,N28,N43,3,0.0024489795918367346
N19,N30,N33,3,0.0024489795918367346
N19,N30,N35,3,0.0024489795918367346
N19,N30,N38,3,0.0024489795918367346
N19,N30,N42,3,0.0024489795918367346
N19,N31,N34,3,0.0024489795918367346
N19,N31,N36,3,0.0024489795918367346
N19,N32,N33,3,0.0024489795918367346
N19,N32,N42,3,0.0024489795918367346
N19,N33,N35,3,0.0024489795918367346
N19,N34,N39,3,0.0024489795918367346
N19,N35,N40,3,0.0024489795918367346
N19,N37,N38,3,0.0024489795918367346
N19,N37,N43,3,0.0024489795918367346
N19,N38,N42,3,0.0024489795918367346
N19,N38,N43,3,0.0024489795918367346
N19,N40,N45,3,0.0024489795918367346
N19,N41,N45,3,0.0024489795918367346
N19,N44,N45,3,0.0024489795918367346
N20,N21,N25,3,0.0024489795918367346
N20,N21,N34,3,0.0024489795918367346
N20,N21,N39,3,0.0024489795918367346
N20,N22,N25,3,0.0024489795918367346
N20,N22,N37,3,0.0024489795918367346
N20,N22,N43,3,0.0024489795918367346
N20,N23,N28,3,0.0024489795918367346
N20,N23,N29,3,0.0024489795918367346
N20,N23,N35,3,0.0024489795918367346
N20,N23,N36,3,0.0024489795918367346
N20,N23,N38,3,0.0024489795918367346
N20,N23,N39,3,0.0024489795918367346
N20,N24,N27,3,0.0024489795918367346
N20,N24,N33,3,0.0024489795918367346
N20,N24,N36,3,0.0024489795918367346
N20,N25,N28,3,0.0024489795918367346
N20,N25,N36,3,0.0024489795918367346
N20,N26,N28,3,0.0024489795918367346
N20,N26,N36,3,0.0024489795918367346
N20,N26,N37,3,0.0024489795918367346
N20,N26,N44,3,0.0024489795918367346
N20,N27,N40,3,0.0024489795918367346
N20,N28,N36,3,0.0024489795918367346
N20,N28,N40,3,0.0024489795918367346
N20,N28,N43,3,0.0024489795918367346
N20,N28,N44,3,0.0024489795918367346
N20,N29,N33,3,0.0024489795918367346
N20,N29,N34,3,0.0024489795918367346
N20,N29,N38,3,0.0024489795918367346
N20,N30,N31,3,0.0024489795918367346
N20,N30,N33,3,0.0024489795918367346
N20,N30,N35,3,0.0024489795918367346
N20,N30,N41,3,0.0024489795918367346
N20,N30,N45,3,0.0024489795918367346
N20,N31,N40,3,0.0024489795918367346
N20,N31,N42,3,0.0024489795918367346
N20,N31,N45,3,0.0024489795918367346
N20,N32,N44,3,0.0024489795918367346
N20,N33,N36,3,0.0024489795918367346
N20,N33,N37,3,0.0024489795918367346
N20,N33,N39,3,0.0024489795918367346
N20,N34,N45,3,0.0024489795918367346
N20,N35,N36,3,0.0024489795918367346
N20,N35,N37,3,0.0024489795918367346
N20,N35,N38,3,0.0024489795918367346
N20,N35,N39,3,0.0024489795918367346
N20,N36,N43,3,0.0024489795918367346
N20,N36,N45,3,0.0024489795918367346
N20,N38,N44,3,0.0024489795918367346
N20,N40,N43,3,0.0024489795918367346
N21,N22,N25,3,0.0024489795918367346
N21,N22,N26,3,0.0024489795918367346
N21,N22,N36,3,0.0024489795918367346
N21,N23,N44,3,0.0024489795918367346
N21,N24,N27,3,0.0024489795918367346
N21,N24,N30,3,0.0024489795918367346
N21,N25,N27,3,0.0024489795918367346
N21,N25,N28,3,0.0024489795918367346
N21,N25,N30,3,0.0024489795918367346
N21,N25,N32,3,0.0024489795918367346
N21,N25,N34,3,0.0024489795918367346
N21,N25,N37,3,0.0024489795918367346
N21,N25,N38,3,0.0024489795918367346
N21,N25,N39,3,0.0024489795918367346
N21,N25,N44,3,0.0024489795918367346
N21,N25,N45,3,0.0024489795918367346
N21,N26,N27,3,0.0024489795918367346
N21,N26,N34,3,0.0024489795918367346
N21,N26,N35,3,0.0024489795918367346
N21,N26,N42,3,0.0024489795918367346
N21,N26,N43,3,0.0024489795918367346
N21,N27,N29,3,0.0024489795918367346
N21,N27,N33,3,0.0024489795918367346
N21,N27,N34,3,0.0024489795918367346
N21,N27,N36,3,0.0024489795918367346
N21,N27,N37,3,0.0024489795918367346
N21,N27,N45,3,0.0024489795918367346
N21,N29,N37,3,0.0024489795918367346
N21,N30,N33,3,0.0024489795918367346
N21,N30,N34,3,0.0024489795918367346
N21,N30,N37,3,0.0024489795918367346
N21,N30,N42,3,0.0024489795918367346
N21,N30,N45,3,0.0024489795918367346
N21,N31,N32,3,0.0024489795918367346
N21,N31,N37,3,0.0024489795918367346
N21,N32,N35,3,0.0024489795918367346
N21,N32,N40,3,0.0024489795918367346
N21,N32,N42,3,0.0024489795918367346
N21,N33,N34,3,0.0024489795918367346
N21,N33,N35,3,0.0024489795918367346
N21,N33,N37,3,0.0024489795918367346
N21,N33,N42,3,0.0024489795918367346
N21,N34,N35,3,0.0024489795918367346
N21,N34,N37,3,0.0024489795918367346
N21,N35,N37,3,0.0024489795918367346
N21,N35,N38,3,0.0024489795918367346
N21,N35,N42,3,0.0024489795918367346
N21,N35,N44,3,0.0024489795918367346
N21,N36,N37,3,0.0024489795918367346
N21,N36,N41,3,0.0024489795918367346
N21,N36,N43,3,0.0024489795918367346
N21,N36,N45,3,0.0024489795918367346
N21,N38,N43,3,0.0024489795918367346
N21,N38,N44,3,0.0024489795918367346
N21,N39,N44,3,0.0024489795918367346
N21,N39,N45,3,0.0024489795918367346
N21,N40,N45,3,0.0024489795918367346
N21,N44,N45,3,0.0024489795918367346
N22,N23,N25,3,0.0024489795918367346
N22,N23,N44,3,0.0024489795918367346
N22,N24,N36,3,0.0024489795918367346
N22,N25,N37,3,0.0024489795918367346
N22,N25,N38,3,0.0024489795918367346
N22,N27,N31,3,0.0024489795918367346
N22,N27,N38,3,0.0024489795918367346
N22,N27,N42,3,0.0024489795918367346
N22,N28,N40,3,0.0024489795918367346
N22,N29,N34,3,0.0024489795918367346
N22,N30,N34,3,0.0024489795918367346
N22,N31,N42,3,0.0024489795918367346
N22,N31,N45,3,0.0024489795918367346
N22,N32,N45,3,0.0024489795918367346
N22,N33,N37,3,0.0024489795918367346
N22,N33,N42,3,0.0024489795918367346
N22,N34,N39,3,0.0024489795918367346
N22,N34,N40,3,0.0024489795918367346
N22,N34,N45,3,0.0024489795918367346
N22,N36,N44,3,0.0024489795918367346
N22,N37,N40,3,0.0024489795918367346
N22,N38,N44,3,0.0024489795918367346
N23,N24,N43,3,0.0024489795918367346
N23,N24,N44,3,0.0024489795918367346
N23,N25,N40,3,0.0024489795918367346
N23,N26,N44,3,0.0024489795918367346
N23,N26,N45,3,0.0024489795918367346
N23,N27,N29,3,0.0024489795918367346
N23,N27,N38,3,0.0024489795918367346
N23,N27,N40,3,0.0024489795918367346
N23,N27,N42,3,0.0024489795918367346
N23,N27,N43,3,0.0024489795918367346
N23,N29,N40,3,0.0024489795918367346
N23,N29,N42,3,0.0024489795918367346
N23,N30,N44,3,0.0024489795918367346
N23,N31,N35,3,0.0024489795918367346
N23,N31,N36,3,0.0024489795918367346
N23,N31,N37,3,0.0024489795918367346
N23,N31,N39,3,0.0024489795918367346
N23,N34,N45,3,0.0024489795918367346
N23,N35,N38,3,0.0024489795918367346
N23,N37,N42,3,0.0024489795918367346
N23,N37,N45,3,0.0024489795918367346
N23,N38,N40,3,0.0024489795918367346
N23,N38,N42,3,0.0024489795918367346
N23,N38,N43,3,0.0024489795918367346
N23,N39,N44,3,0.0024489795918367346
N23,N42,N45,3,0.0024489795918367346
N24,N26,N37,3,0.0024489795918367346
N24,N27,N28,3,0.0024489795918367346
N24,N27,N30,3,0.0024489795918367346
N24,N27,N31,3,0.0024489795918367346
N24,N27,N32,3,0.0024489795918367346
N24,N27,N44,3,0.0024489795918367346
N24,N28,N30,3,0.0024489795918367346
N24,N29,N34,3,0.0024489795918367346
N24,N29,N38,3,0.0024489795918367346
N24,N29,N44,3,0.0024489795918367346
N24,N30,N31,3,0.0024489795918367346
N24,N30,N34,3,0.0024489795918367346
N24,N30,N45,3,0.0024489795918367346
N24,N31,N32,3,0.0024489795918367346
N24,N32,N39,3,0.0024489795918367346
N24,N33,N37,3,0.0024489795918367346
N24,N34,N35,3,0.0024489795918367346
N24,N34,N38,3,0.0024489795918367346
N24,N34,N42,3,0.0024489795918367346
N24,N35,N36,3,0.0024489795918367346
N24,N35,N37,3,0.0024489795918367346
N24,N35,N45,3,0.0024489795918367346
N24,N36,N39,3,0.0024489795918367346
N24,N38,N40,3,0.0024489795918367346
N24,N38,N44,3,0.0024489795918367346
N24,N38,N45,3,0.0024489795918367346
N24,N39,N44,3,0.0024489795918367346
N24,N39,N45,3,0.0024489795918367346
N24,N40,N41,3,0.0024489795918367346
N24,N41,N43,3,0.0024489795918367346
N24,N41,N44,3,0.0024489795918367346
N24,N42,N44,3,0.0024489795918367346
N24,N42,N45,3,0.0024489795918367346
N24,N43,N44,3,0.0024489795918367346
N25,N26,N27,3,0.0024489795918367346
N25,N26,N36,3,0.0024489795918367346
N25,N26,N43,3,0.0024489795918367346
N25,N27,N29,3,0.0024489795918367346
N25,N27,N35,3,0.0024489795918367346
N25,N28,N29,3,0.0024489795918367346
N25,N28,N43,3,0.0024489795918367346
N25,N29,N34,3,0.0024489795918367346
N25,N29,N42,3,0.0024489795918367346
N25,N30,N32,3,0.0024489795918367346
N25,N31,N34,3,0.0024489795918367346
N25,N31,N36,3,0.0024489795918367346
N25,N31,N44,3,0.0024489795918367346
N25,N33,N35,3,0.0024489795918367346
N25,N33,N38,3,0.0024489795918367346
N25,N34,N37,3,0.0024489795918367346
N25,N36,N38,3,0.0024489795918367346
N25,N36,N43,3,0.0024489795918367346
N25,N37,N38,3,0.0024489795918367346
N25,N38,N39,3,0.0024489795918367346
N25,N39,N40,3,0.0024489795918367346
N25,N39,N44,3,0.0024489795918367346
N25,N42,N43,3,0.0024489795918367346
N26,N27,N35,3,0.0024489795918367346
N26,N27,N38,3,0.0024489795918367346
N26,N27,N40,3,0.0024489795918367346
N26,N27,N44,3,0.0024489795918367346
N26,N28,N30,3,0.0024489795918367346
N26,N28,N34,3,0.0024489795918367346
N26,N28,N36,3,0.0024489795918367346
N26,N28,N40,3,0.0024489795918367346
N26,N28,N41,3,0.0024489795918367346
N26,N28,N42,3,0.0024489795918367346
N26,N28,N43,3,0.0024489795918367346
N26,N29,N30,3,0.0024489795918367346
N26,N29,N34,3,0.0024489795918367346
N26,N29,N38,3,0.0024489795918367346
N26,N29,N40,3,0.0024489795918367346
N26,N29,N44,3,0.0024489795918367346
N26,N30,N35,3,0.0024489795918367346
N26,N30,N41,3,0.0024489795918367346
N26,N30,N42,3,0.0024489795918367346
N26,N30,N43,3,0.0024489795918367346
N26,N31,N34,3,0.0024489795918367346
N26,N31,N37,3,0.0024489795918367346
N26,N31,N38,3,0.0024489795918367346
N26,N31,N40,3,0.0024489795918367346
N26,N31,N41,3,0.0024489795918367346
N26,N33,N35,3,0.0024489795918367346
N26,N33,N38,3,0.0024489795918367346
N26,N33,N40,3,0.0024489795918367346
N26,N33,N41,3,0.0024489795918367346
N26,N34,N38,3,0.0024489795918367346
N26,N34,N42,3,0.0024489795918367346
N26,N35,N38,3,0.0024489795918367346
N26,N36,N37,3,0.0024489795918367346
N26,N36,N39,3,0.0024489795918367346
N26,N36,N43,3,0.0024489795918367346
N26,N37,N38,3,0.0024489795918367346
N26,N37,N40,3,0.0024489795918367346
N26,N37,N42,3,0.0024489795918367346
N26,N37,N43,3,0.0024489795918367346
N26,N38,N39,3,0.0024489795918367346
N26,N38,N41,3,0.0024489795918367346
N26,N39,N44,3,0.0024489795918367346
N26,N40,N41,3,0.0024489795918367346
N26,N41,N42,3,0.0024489795918367346
N26,N43,N45,3,0.0024489795918367346
N27,N28,N32,3,0.0024489795918367346
N27,N28,N38,3,0.0024489795918367346
N27,N28,N39,3,0.0024489795918367346
N27,N28,N45,3,0.0024489795918367346
N27,N29,N33,3,0.0024489795918367346
N27,N29,N44,3,0.0024489795918367346
N27,N29,N45,3,0.0024489795918367346
N27,N30,N31,3,0.0024489795918367346
N27,N30,N36,3,0.0024489795918367346
N27,N30,N40,3,0.0024489795918367346
N27,N30,N42,3,0.0024489795918367346
N27,N30,N45,3,0.0024489795918367346
N27,N31,N34,3,0.0024489795918367346
N27,N31,N37,3,0.0024489795918367346
N27,N31,N40,3,0.0024489795918367346
N27,N31,N42,3,0.0024489795918367346
N27,N31,N43,3,0.0024489795918367346
N27,N32,N37,3,0.0024489795918367346
N27,N33,N44,3,0.0024489795918367346
N27,N34,N36,3,0.0024489795918367346
N27,N34,N43,3,0.0024489795918367346
N27,N35,N38,3,0.0024489795918367346
N27,N35,N39,3,0.0024489795918367346
N27,N35,N40,3,0.0024489795918367346
N27,N36,N38,3,0.0024489795918367346
N27,N37,N40,3,0.0024489795918367346
N27,N37,N41,3,0.0024489795918367346
N27,N37,N43,3,0.0024489795918367346
N27,N37,N45,3,0.0024489795918367346
N27,N38,N45,3,0.0024489795918367346
N27,N39,N43,3,0.0024489795918367346
N27,N39,N45,3,0.0024489795918367346
N27,N41,N44,3,0.0024489795918367346
N27,N42,N43,3,0.0024489795918367346
N27,N42,N45,3,0.0024489795918367346
N28,N29,N40,3,0.0024489795918367346
N28,N30,N36,3,0.0024489795918367346
N28,N30,N44,3,0.0024489795918367346
N28,N31,N44,3,0.0024489795918367346
N28,N34,N38,3,0.0024489795918367346
N28,N34,N41,3,0.0024489795918367346
N28,N34,N43,3,0.0024489795918367346
N28,N36,N39,3,0.0024489795918367346
N28,N37,N39,3,0.0024489795918367346
N28,N37,N40,3,0.0024489795918367346
N28,N41,N43,3,0.0024489795918367346
N28,N41,N44,3,0.0024489795918367346
N29,N30,N44,3,0.0024489795918367346
N29,N31,N34,3,0.0024489795918367346
N29,N31,N39,3,0.0024489795918367346
N29,N31,N43,3,0.0024489795918367346
N29,N31,N44,3,0.0024489795918367346
N29,N32,N33,3,0.0024489795918367346
N29,N32,N43,3,0.0024489795918367346
N29,N33,N35,3,0.0024489795918367346
N29,N33,N44,3,0.0024489795918367346
N29,N34,N37,3,0.0024489795918367346
N29,N34,N39,3,0.0024489795918367346
N29,N34,N40,3,0.0024489795918367346
N29,N35,N38,3,0.0024489795918367346
N29,N35,N44,3,0.0024489795918367346
N29,N37,N39,3,0.0024489795918367346
N29,N37,N40,3,0.0024489795918367346
N29,N38,N40,3,0.0024489795918367346
N29,N38,N41,3,0.0024489795918367346
N29,N38,N45,3,0.0024489795918367346
N29,N41,N45,3,0.0024489795918367346
N30,N31,N38,3,0.0024489795918367346
N30,N31,N44,3,0.0024489795918367346
N30,N32,N33,3,0.0024489795918367346
N30,N32,N34,3,0.0024489795918367346
N30,N33,N36,3,0.0024489795918367346
N30,N33,N39,3,0.0024489795918367346
N30,N33,N41,3,0.0024489795918367346
N30,N33,N45,3,0.0024489795918367346
N30,N34,N39,3,0.0024489795918367346
N30,N34,N41,3,0.0024489795918367346
N30,N34,N45,3,0.0024489795918367346
N30,N35,N42,3,0.0024489795918367346
N30,N35,N44,3,0.0024489795918367346
N30,N36,N38,3,0.0024489795918367346
N30,N36,N39,3,0.0024489795918367346
N30,N37,N39,3,0.0024489795918367346
N30,N37,N43,3,0.0024489795918367346
N30,N38,N39,3,0.0024489795918367346
N30,N38,N41,3,0.0024489795918367346
N30,N38,N43,3,0.0024489795918367346
N31,N32,N33,3,0.0024489795918367346
N31,N32,N38,3,0.0024489795918367346
N31,N32,N41,3,0.0024489795918367346
N31,N32,N45,3,0.0024489795918367346
N31,N33,N37,3,0.0024489795918367346
N31,N33,N38,3,0.0024489795918367346
N31,N34,N40,3,0.0024489795918367346
N31,N34,N45,3,0.0024489795918367346
N31,N35,N38,3,0.0024489795918367346
N31,N36,N43,3,0.0024489795918367346
N31,N36,N45,3,0.0024489795918367346
N31,N38,N40,3,0.0024489795918367346
N31,N38,N41,3,0.0024489795918367346
N31,N38,N43,3,0.0024489795918367346
N31,N38,N45,3,0.0024489795918367346
N31,N39,N41,3,0.0024489795918367346
N31,N39,N45,3,0.0024489795918367346
N32,N33,N34,3,0.0024489795918367346
N32,N33,N35,3,0.0024489795918367346
N32,N33,N39,3,0.0024489795918367346
N32,N33,N41,3,0.0024489795918367346
N32,N39,N45,3,0.0024489795918367346
N32,N40,N45,3,0.0024489795918367346
N33,N34,N35,3,0.0024489795918367346
N33,N35,N40,3,0.0024489795918367346
N33,N35,N43,3,0.0024489795918367346
N33,N35,N45,3,0.0024489795918367346
N33,N36,N37,3,0.0024489795918367346
N33,N38,N39,3,0.0024489795918367346
N33,N38,N40,3,0.0024489795918367346
N33,N40,N42,3,0.0024489795918367346
N33,N40,N45,3,0.0024489795918367346
N33,N43,N45,3,0.0024489795918367346
N34,N35,N43,3,0.0024489795918367346
N34,N36,N42,3,0.0024489795918367346
N34,N36,N44,3,0.0024489795918367346
N34,N36,N45,3,0.0024489795918367346
N34,N38,N42,3,0.0024489795918367346
N34,N39,N40,3,0.0024489795918367346
N34,N39,N41,3,0.0024489795918367346
N34,N39,N45,3,0.0024489795918367346
N34,N40,N42,3,0.0024489795918367346
N34,N40,N44,3,0.0024489795918367346
N34,N40,N45,3,0.0024489795918367346
N34,N41,N42,3,0.0024489795918367346
N35,N36,N41,3,0.0024489795918367346
N35,N37,N41,3,0.0024489795918367346
N35,N42,N43,3,0.0024489795918367346
N36,N37,N38,3,0.0024489795918367346
N36,N37,N45,3,0.0024489795918367346
N36,N39,N42,3,0.0024489795918367346
N36,N39,N45,3,0.0024489795918367346
N36,N42,N45,3,0.0024489795918367346
N36,N44,N45,3,0.0024489795918367346
N37,N39,N40,3,0.0024489795918367346
N37,N39,N44,3,0.0024489795918367346
N37,N40,N41,3,0.0024489795918367346
N37,N41,N43,3,0.0024489795918367346
N37,N42,N43,3,0.0024489795918367346
N37,N42,N45,3,0.0024489795918367346
N38,N39,N41,3,0.0024489795918367346
N38,N39,N43,3,0.0024489795918367346
N38,N40,N43,3,0.0024489795918367346
N38,N40,N44,3,0.0024489795918367346
N39,N41,N42,3,0.0024489795918367346
N40,N41,N45,3,0.0024489795918367346
N40,N42,N43,3,0.0024489795918367346
N40,N42,N44,3,0.0024489795918367346
N41,N43,N45,3,0.0024489795918367346
N01,N02,N14,2,0.0016326530612244899
N01,N02,N17,2,0.0016326530612244899
N01,N02,N26,2,0.0016326530612244899
N01,N02,N27,2,0.0016326530612244899
N01,N02,N34,2,0.0016326530612244899
N01,N02,N36,2,0.0016326530612244899
N01,N02,N44,2,0.0016326530612244899
N01,N02,N45,2,0.0016326530612244899
N01,N03,N04,2,0.0016326530612244899
N01,N03,N09,2,0.0016326530612244899
N01,N03,N15,2,0.0016326530612244899
N01,N03,N16,2,0.0016326530612244899
N01,N03,N22,2,0.0016326530612244899
N01,N03,N23,2,0.0016326530612244899
N01,N03,N28,2,0.0016326530612244899
N01,N03,N31,2,0.0016326530612244899
N01,N03,N36,2,0.0016326530612244899
N01,N03,N39,2,0.0016326530612244899
N01,N04,N06,2,0.0016326530612244899
N01,N04,N17,2,0.0016326530612244899
N01,N04,N18,2,0.0016326530612244899
N01,N04,N34,2,0.0016326530612244899
N01,N04,N40,2,0.0016326530612244899
N01,N05,N09,2,0.0016326530612244899
N01,N05,N11,2,0.0016326530612244899
N01,N05,N12,2,0.0016326530612244899
N01,N05,N13,2,0.0016326530612244899
N01,N05,N14,2,0.0016326530612244899
N01,N05,N16,2,0.0016326530612244899
N01,N05,N19,2,0.0016326530612244899
N01,N05,N21,2,0.0016326530612244899
N01,N05,N24,2,0.0016326530612244899
N01,N05,N26,2,0.0016326530612244899
N01,N05,N35,2,0.0016326530612244899
N01,N05,N39,2,0.0016326530612244899
N01,N05,N41,2,0.0016326530612244899
N01,N05,N42,2,0.0016326530612244899
N01,N06,N13,2,0.0016326530612244899
N01,N06,N17,2,0.0016326530612244899
N01,N06,N33,2,0.0016326530612244899
N01,N06,N36,2,0.0016326530612244899
N01,N06,N37,2,0.0016326530612244899
N01,N06,N41,2,0.0016326530612244899
N01,N07,N09,2,0.0016326530612244899
N01,N07,N12,2,0.0016326530612244899
N01,N07,N15,2,0.0016326530612244899
N01,N07,N18,2,0.0016326530612244899
N01,N07,N26,2,0.0016326530612244899
N01,N07,N35,2,0.0016326530612244899
N01,N08,N11,2,0.0016326530612244899
N01,N08,N19,2,0.0016326530612244899
N01,N08,N21,2,0.0016326530612244899
N01,N08,N22,2,0.0016326530612244899
N01,N08,N27,2,0.0016326530612244899
N01,N08,N28,2,0.0016326530612244899
N01,N08,N31,2,0.0016326530612244899
N01,N08,N36,2,0.0016326530612244899
N01,N08,N37,2,0.0016326530612244899
N01,N08,N43,2,0.0016326530612244899
N01,N09,N13,2,0.0016326530612244899
N01,N09,N27,2,0.0016326530612244899
N01,N09,N41,2,0.0016326530612244899
N01,N10,N15,2,0.0016326530612244899
N01,N10,N17,2,0.0016326530612244899
N01,N10,N18,2,0.0016326530612244899
N01,N10,N19,2,0.0016326530612244899
N01,N10,N24,2,0.0016326530612244899
N01,N10,N25,2,0.0016326530612244899
N01,N10,N27,2,0.0016326530612244899
N01,N10,N29,2,0.0016326530612244899
N01,N10,N37,2,0.0016326530612244899
N01,N10,N42,2,0.0016326530612244899
N01,N10,N43,2,0.0016326530612244899
N01,N10,N44,2,0.0016326530612244899
N01,N11,N13,2,0.0016326530612244899
N01,N11,N14,2,0.0016326530612244899
N01,N11,N15,2,0.0016326530612244899
N01,N11,N16,2,0.0016326530612244899
N01,N11,N26,2,0.0016326530612244899
N01,N11,N30,2,0.0016326530612244899
N01,N11,N34,2,0.0016326530612244899
N01,N11,N36,2,0.0016326530612244899
N01,N11,N40,2,0.0016326530612244899
N01,N11,N42,2,0.0016326530612244899
N01,N12,N14,2,0.0016326530612244899
N01,N12,N19,2,0.0016326530612244899
N01,N12,N27,2,0.0016326530612244899
N01,N12,N32,2,0.0016326530612244899
N01,N12,N33,2,0.0016326530612244899
N01,N12,N38,2,0.0016326530612244899
N01,N13,N19,2,0.0016326530612244899
N01,N13,N20,2,0.0016326530612244899
N01,N13,N22,2,0.0016326530612244899
N01,N13,N24,2,0.0016326530612244899
N01,N13,N25,2,0.0016326530612244899
N01,N13,N26,2,0.0016326530612244899
N01,N13,N32,2,0.0016326530612244899
N01,N13,N35,2,0.0016326530612244899
N01,N13,N36,2,0.0016326530612244899
N01,N14,N15,2,0.0016326530612244899
N01,N14,N16,2,0.0016326530612244899
N01,N14,N20,2,0.0016326530612244899
N01,N14,N26,2,0.0016326530612244899
N01,N14,N27,2,0.0016326530612244899
N01,N14,N28,2,0.0016326530612244899
N01,N14,N34,2,0.0016326530612244899
N01,N14,N35,2,0.0016326530612244899
N01,N14,N41,2,0.0016326530612244899
N01,N14,N43,2,0.0016326530612244899
N01,N15,N17,2,0.0016326530612244899
N01,N15,N20,2,0.0016326530612244899
N01,N15,N24,2,0.0016326530612244899
N01,N15,N32,2,0.0016326530612244899
N01,N15,N34,2,0.0016326530612244899
N01,N15,N35,2,0.0016326530612244899
N01,N15,N36,2,0.0016326530612244899
N01,N15,N37,2,0.0016326530612244899
N01,N15,N39,2,0.0016326530612244899
N01,N15,N40,2,0.0016326530612244899
N01,N16,N17,2,0.0016326530612244899
N01,N16,N19,2,0.0016326530612244899
N01,N16,N24,2,0.0016326530612244899
N01,N16,N28,2,0.0016326530612244899
N01,N16,N29,2,0.0016326530612244899
N01,N16,N32,2,0.0016326530612244899
N01,N16,N34,2,0.0016326530612244899
N01,N16,N39,2,0.0016326530612244899
N01,N17,N20,2,0.0016326530612244899
N01,N17,N21,2,0.0016326530612244899
N01,N17,N24,2,0.0016326530612244899
N01,N17,N25,2,0.0016326530612244899
N01,N17,N26,2,0.0016326530612244899
N01,N17,N32,2,0.0016326530612244899
